path,quality,folder,fruit,source,label
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154532.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154532_26596.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154532_26597.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154532_26598.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154532_26599.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154534.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154534_26600.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154534_26601.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154534_26602.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154534_26603.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154535.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154535_26604.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154535_26605.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154535_26606.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154535_26607.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154538.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154538_26608.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154538_26609.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154538_26610.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154538_26611.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154543.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154543_26612.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154543_26613.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154543_26614.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154543_26615.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154544.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154544_26616.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154544_26617.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154544_26618.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154544_26619.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154545.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154545_26620.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154545_26621.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154545_26622.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154545_26623.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154547.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154547_26624.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154547_26625.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154547_26626.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154547_26627.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154549.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154549_26628.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154549_26629.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154549_26630.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154549_26631.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154554.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154554_26632.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154554_26633.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154554_26634.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154554_26635.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154555.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154555_26636.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154555_26637.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154555_26638.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154555_26639.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154557.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154557_26640.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154557_26641.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154557_26642.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154557_26643.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154559.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154559_26644.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154559_26645.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154559_26646.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154559_26647.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154604.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154604_26648.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154604_26649.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154604_26650.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154604_26651.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154605.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154605_26652.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154605_26653.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154605_26654.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154605_26655.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154606.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154606_26656.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154606_26657.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154606_26658.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154606_26659.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154608.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154608_26660.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154608_26661.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154608_26662.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154608_26663.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154609.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154609_26664.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154609_26665.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154609_26666.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154609_26667.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154619.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154619_26668.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154619_26669.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154619_26670.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154619_26671.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154620.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154620_26672.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154620_26673.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154620_26674.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154620_26675.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154622.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154622_26676.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154622_26677.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154622_26678.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154622_26679.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154623.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154623_26680.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154623_26681.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154623_26682.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154623_26683.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154624.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154624_26684.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154624_26685.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154624_26686.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154624_26687.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154628.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154628_26688.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154628_26689.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154628_26690.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154628_26691.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154635(0).jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154635(0)_26692.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154635(0)_26693.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154635(0)_26694.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154635(0)_26695.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154635.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154635_26696.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154635_26697.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154635_26698.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154635_26699.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154637.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154637_26700.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154637_26701.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154637_26702.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154637_26703.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154638.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154638_26704.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154638_26705.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154638_26706.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154638_26707.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154639.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154639_26708.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154639_26709.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154639_26710.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154639_26711.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154647.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154647_26712.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154647_26713.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154647_26714.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154647_26715.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154648.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154648_26716.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154648_26717.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154648_26718.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154648_26719.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154650.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154650_26720.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154650_26721.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154650_26722.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154650_26723.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154651.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154651_26724.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154651_26725.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154651_26726.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154651_26727.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154653.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154653_26728.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154653_26729.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154653_26730.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154653_26731.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154702.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154702_26732.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154702_26733.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154702_26734.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154702_26735.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154703.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154703_26736.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154703_26737.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154703_26738.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154703_26739.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154704.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154704_26740.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154704_26741.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154704_26742.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154704_26743.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154705.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154705_26744.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154705_26745.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154705_26746.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154705_26747.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154708.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154708_26748.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154708_26749.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154708_26750.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154708_26751.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154712.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154712_26752.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154712_26753.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154712_26754.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154712_26755.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154724.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154724_26756.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154724_26757.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154724_26758.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154724_26759.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154725.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154725_26760.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154725_26761.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154725_26762.jpg,Premium,Good,Pomegranate,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Pomegranate_Good\20190820_154725_26763.jpg,Premium,Good,Pomegranate,Kaggle,0.0
